# Disease ID,Disease Name,Gene ID
C0878544,Cardiomyopathies,1824
C0878544,Cardiomyopathies,1829
C0878544,Cardiomyopathies,183
C0878544,Cardiomyopathies,1832
C0878544,Cardiomyopathies,1906
C0878544,Cardiomyopathies,2010
C0878544,Cardiomyopathies,2056
C0878544,Cardiomyopathies,207
C0878544,Cardiomyopathies,23171
C0878544,Cardiomyopathies,27063
C0878544,Cardiomyopathies,282996
C0878544,Cardiomyopathies,3082
C0878544,Cardiomyopathies,3329
C0878544,Cardiomyopathies,3336
C0878544,Cardiomyopathies,355
C0878544,Cardiomyopathies,3552
C0878544,Cardiomyopathies,3553
C0878544,Cardiomyopathies,356
C0878544,Cardiomyopathies,3565
C0878544,Cardiomyopathies,3569
C0878544,Cardiomyopathies,359
C0878544,Cardiomyopathies,3688
C0878544,Cardiomyopathies,3920
C0878544,Cardiomyopathies,3939
C0878544,Cardiomyopathies,4000
C0878544,Cardiomyopathies,4023
C0878544,Cardiomyopathies,4217
C0878544,Cardiomyopathies,4512
C0878544,Cardiomyopathies,4607
C0878544,Cardiomyopathies,4625
C0878544,Cardiomyopathies,467
C0878544,Cardiomyopathies,4720
C0878544,Cardiomyopathies,4729
C0878544,Cardiomyopathies,4879
C0878544,Cardiomyopathies,4973
C0878544,Cardiomyopathies,51422
C0878544,Cardiomyopathies,5164
C0878544,Cardiomyopathies,5443
C0878544,Cardiomyopathies,5467
C0878544,Cardiomyopathies,54968
C0878544,Cardiomyopathies,5502
C0878544,Cardiomyopathies,551
C0878544,Cardiomyopathies,554
C0878544,Cardiomyopathies,5563
C0878544,Cardiomyopathies,5581
C0878544,Cardiomyopathies,5594
C0878544,Cardiomyopathies,5595
C0878544,Cardiomyopathies,5600
C0878544,Cardiomyopathies,57158
C0878544,Cardiomyopathies,57381
C0878544,Cardiomyopathies,5743
C0878544,Cardiomyopathies,57724
C0878544,Cardiomyopathies,624
C0878544,Cardiomyopathies,6262
C0878544,Cardiomyopathies,6331
C0878544,Cardiomyopathies,6443
C0878544,Cardiomyopathies,6444
C0878544,Cardiomyopathies,6648
C0878544,Cardiomyopathies,6774
C0878544,Cardiomyopathies,7066
C0878544,Cardiomyopathies,7097
C0878544,Cardiomyopathies,7124
C0878544,Cardiomyopathies,7137
C0878544,Cardiomyopathies,7139
C0878544,Cardiomyopathies,7168
C0878544,Cardiomyopathies,7414
C0878544,Cardiomyopathies,7533
C0878544,Cardiomyopathies,7840
C0878544,Cardiomyopathies,79188
C0878544,Cardiomyopathies,8048
C0878544,Cardiomyopathies,84665
C0878544,Cardiomyopathies,84676
C0878544,Cardiomyopathies,847
C0878544,Cardiomyopathies,85366
C0878544,Cardiomyopathies,873
C0878544,Cardiomyopathies,88
C0878544,Cardiomyopathies,91624
C0878544,Cardiomyopathies,9499
C0878544,Cardiomyopathies,9997
C0265965,Dyskeratosis Congenita,1736
C0265965,Dyskeratosis Congenita,26277
C0265965,Dyskeratosis Congenita,5073
C0265965,Dyskeratosis Congenita,51750
C0265965,Dyskeratosis Congenita,54433
C0265965,Dyskeratosis Congenita,55135
C0265965,Dyskeratosis Congenita,55505
C0265965,Dyskeratosis Congenita,55651
C0265965,Dyskeratosis Congenita,7012
C0265965,Dyskeratosis Congenita,7015
C0265965,Dyskeratosis Congenita,79650
C0265965,Dyskeratosis Congenita,80169
C0041948,Uremia,2056
C0041948,Uremia,2321
C0041948,Uremia,3383
C0041948,Uremia,3791
C0041948,Uremia,4256
C0041948,Uremia,4846
C0041948,Uremia,4982
C0041948,Uremia,5741
C0041948,Uremia,6446
C0041948,Uremia,650
C0041948,Uremia,6678
C0041948,Uremia,6696
C0041948,Uremia,7040
C0041948,Uremia,7046
C0041948,Uremia,7412
C0041948,Uremia,7421
C0041948,Uremia,860
C0024299,Lymphoma,1029
C0024299,Lymphoma,1030
C0024299,Lymphoma,10320
C0024299,Lymphoma,2052
C0024299,Lymphoma,3845
C0024299,Lymphoma,386607
C0024299,Lymphoma,4292
C0024299,Lymphoma,4524
C0024299,Lymphoma,4548
C0024299,Lymphoma,4851
C0024299,Lymphoma,4893
C0024299,Lymphoma,4968
C0024299,Lymphoma,5444
C0024299,Lymphoma,5728
C0024299,Lymphoma,5734
C0024299,Lymphoma,5756
C0024299,Lymphoma,5880
C0024299,Lymphoma,64919
C0024299,Lymphoma,80829
C0024299,Lymphoma,81345
C0038356,Stomach Neoplasms,1000
C0038356,Stomach Neoplasms,100124700
C0038356,Stomach Neoplasms,10131
C0038356,Stomach Neoplasms,10148
C0038356,Stomach Neoplasms,1019
C0038356,Stomach Neoplasms,10232
C0038356,Stomach Neoplasms,1026
C0038356,Stomach Neoplasms,1027
C0038356,Stomach Neoplasms,1029
C0038356,Stomach Neoplasms,1032
C0038356,Stomach Neoplasms,10330
C0038356,Stomach Neoplasms,10395
C0038356,Stomach Neoplasms,10468
C0038356,Stomach Neoplasms,10528
C0038356,Stomach Neoplasms,10550
C0038356,Stomach Neoplasms,10574
C0038356,Stomach Neoplasms,1075
C0038356,Stomach Neoplasms,11197
C0038356,Stomach Neoplasms,11200
C0038356,Stomach Neoplasms,1152
C0038356,Stomach Neoplasms,116135
C0038356,Stomach Neoplasms,1182
C0038356,Stomach Neoplasms,1201
C0038356,Stomach Neoplasms,123
C0038356,Stomach Neoplasms,125997
C0038356,Stomach Neoplasms,131566
C0038356,Stomach Neoplasms,1316
C0038356,Stomach Neoplasms,1365
C0038356,Stomach Neoplasms,1469
C0038356,Stomach Neoplasms,1496
C0038356,Stomach Neoplasms,1514
C0038356,Stomach Neoplasms,153
C0038356,Stomach Neoplasms,154
C0038356,Stomach Neoplasms,1548
C0038356,Stomach Neoplasms,1636
C0038356,Stomach Neoplasms,1642
C0038356,Stomach Neoplasms,1647
C0038356,Stomach Neoplasms,1674
C0038356,Stomach Neoplasms,174
C0038356,Stomach Neoplasms,1786
C0038356,Stomach Neoplasms,1789
C0038356,Stomach Neoplasms,1798
C0038356,Stomach Neoplasms,1806
C0038356,Stomach Neoplasms,1839
C0038356,Stomach Neoplasms,186
C0038356,Stomach Neoplasms,1890
C0038356,Stomach Neoplasms,1892
C0038356,Stomach Neoplasms,1915
C0038356,Stomach Neoplasms,1917
C0038356,Stomach Neoplasms,1956
C0038356,Stomach Neoplasms,196
C0038356,Stomach Neoplasms,2023
C0038356,Stomach Neoplasms,2064
C0038356,Stomach Neoplasms,2067
C0038356,Stomach Neoplasms,2068
C0038356,Stomach Neoplasms,213
C0038356,Stomach Neoplasms,2149
C0038356,Stomach Neoplasms,220
C0038356,Stomach Neoplasms,2203
C0038356,Stomach Neoplasms,2263
C0038356,Stomach Neoplasms,2266
C0038356,Stomach Neoplasms,2272
C0038356,Stomach Neoplasms,2286
C0038356,Stomach Neoplasms,229
C0038356,Stomach Neoplasms,23201
C0038356,Stomach Neoplasms,23246
C0038356,Stomach Neoplasms,240
C0038356,Stomach Neoplasms,245972
C0038356,Stomach Neoplasms,2520
C0038356,Stomach Neoplasms,2534
C0038356,Stomach Neoplasms,25824
C0038356,Stomach Neoplasms,26135
C0038356,Stomach Neoplasms,26137
C0038356,Stomach Neoplasms,26585
C0038356,Stomach Neoplasms,27034
C0038356,Stomach Neoplasms,27131
C0038356,Stomach Neoplasms,27145
C0038356,Stomach Neoplasms,27339
C0038356,Stomach Neoplasms,2737
C0038356,Stomach Neoplasms,28973
C0038356,Stomach Neoplasms,28998
C0038356,Stomach Neoplasms,29108
C0038356,Stomach Neoplasms,2950
C0038356,Stomach Neoplasms,29777
C0038356,Stomach Neoplasms,29894
C0038356,Stomach Neoplasms,308
C0038356,Stomach Neoplasms,30834
C0038356,Stomach Neoplasms,3162
C0038356,Stomach Neoplasms,3191
C0038356,Stomach Neoplasms,3199
C0038356,Stomach Neoplasms,324
C0038356,Stomach Neoplasms,3265
C0038356,Stomach Neoplasms,328
C0038356,Stomach Neoplasms,329
C0038356,Stomach Neoplasms,3312
C0038356,Stomach Neoplasms,3315
C0038356,Stomach Neoplasms,332
C0038356,Stomach Neoplasms,3329
C0038356,Stomach Neoplasms,335
C0038356,Stomach Neoplasms,3350
C0038356,Stomach Neoplasms,3384
C0038356,Stomach Neoplasms,3400
C0038356,Stomach Neoplasms,3420
C0038356,Stomach Neoplasms,3486
C0038356,Stomach Neoplasms,3490
C0038356,Stomach Neoplasms,3553
C0038356,Stomach Neoplasms,3557
C0038356,Stomach Neoplasms,3569
C0038356,Stomach Neoplasms,3570
C0038356,Stomach Neoplasms,3576
C0038356,Stomach Neoplasms,3604
C0038356,Stomach Neoplasms,3621
C0038356,Stomach Neoplasms,3659
C0038356,Stomach Neoplasms,3678
C0038356,Stomach Neoplasms,3725
C0038356,Stomach Neoplasms,374
C0038356,Stomach Neoplasms,3814
C0038356,Stomach Neoplasms,3845
C0038356,Stomach Neoplasms,3856
C0038356,Stomach Neoplasms,387
C0038356,Stomach Neoplasms,3958
C0038356,Stomach Neoplasms,3992
C0038356,Stomach Neoplasms,4074
C0038356,Stomach Neoplasms,4089
C0038356,Stomach Neoplasms,4139
C0038356,Stomach Neoplasms,4233
C0038356,Stomach Neoplasms,4291
C0038356,Stomach Neoplasms,4297
C0038356,Stomach Neoplasms,4316
C0038356,Stomach Neoplasms,4319
C0038356,Stomach Neoplasms,4487
C0038356,Stomach Neoplasms,4502
C0038356,Stomach Neoplasms,4524
C0038356,Stomach Neoplasms,4582
C0038356,Stomach Neoplasms,4588
C0038356,Stomach Neoplasms,4595
C0038356,Stomach Neoplasms,4599
C0038356,Stomach Neoplasms,4609
C0038356,Stomach Neoplasms,4695
C0038356,Stomach Neoplasms,4719
C0038356,Stomach Neoplasms,472
C0038356,Stomach Neoplasms,4723
C0038356,Stomach Neoplasms,4846
C0038356,Stomach Neoplasms,4869
C0038356,Stomach Neoplasms,4907
C0038356,Stomach Neoplasms,501
C0038356,Stomach Neoplasms,5036
C0038356,Stomach Neoplasms,5054
C0038356,Stomach Neoplasms,5055
C0038356,Stomach Neoplasms,5080
C0038356,Stomach Neoplasms,50813
C0038356,Stomach Neoplasms,51035
C0038356,Stomach Neoplasms,51042
C0038356,Stomach Neoplasms,51196
C0038356,Stomach Neoplasms,51292
C0038356,Stomach Neoplasms,51501
C0038356,Stomach Neoplasms,51594
C0038356,Stomach Neoplasms,5160
C0038356,Stomach Neoplasms,51728
C0038356,Stomach Neoplasms,51741
C0038356,Stomach Neoplasms,5223
C0038356,Stomach Neoplasms,5245
C0038356,Stomach Neoplasms,5265
C0038356,Stomach Neoplasms,5290
C0038356,Stomach Neoplasms,5325
C0038356,Stomach Neoplasms,5328
C0038356,Stomach Neoplasms,53635
C0038356,Stomach Neoplasms,54474
C0038356,Stomach Neoplasms,5468
C0038356,Stomach Neoplasms,54739
C0038356,Stomach Neoplasms,5478
C0038356,Stomach Neoplasms,5480
C0038356,Stomach Neoplasms,54894
C0038356,Stomach Neoplasms,5518
C0038356,Stomach Neoplasms,5524
C0038356,Stomach Neoplasms,553158
C0038356,Stomach Neoplasms,5550
C0038356,Stomach Neoplasms,5562
C0038356,Stomach Neoplasms,5564
C0038356,Stomach Neoplasms,55739
C0038356,Stomach Neoplasms,55743
C0038356,Stomach Neoplasms,5579
C0038356,Stomach Neoplasms,5594
C0038356,Stomach Neoplasms,5595
C0038356,Stomach Neoplasms,5599
C0038356,Stomach Neoplasms,5621
C0038356,Stomach Neoplasms,56287
C0038356,Stomach Neoplasms,5655
C0038356,Stomach Neoplasms,56915
C0038356,Stomach Neoplasms,5743
C0038356,Stomach Neoplasms,57610
C0038356,Stomach Neoplasms,5792
C0038356,Stomach Neoplasms,5793
C0038356,Stomach Neoplasms,58508
C0038356,Stomach Neoplasms,5886
C0038356,Stomach Neoplasms,5915
C0038356,Stomach Neoplasms,5918
C0038356,Stomach Neoplasms,59340
C0038356,Stomach Neoplasms,5947
C0038356,Stomach Neoplasms,595
C0038356,Stomach Neoplasms,5950
C0038356,Stomach Neoplasms,598
C0038356,Stomach Neoplasms,5997
C0038356,Stomach Neoplasms,6095
C0038356,Stomach Neoplasms,6137
C0038356,Stomach Neoplasms,6138
C0038356,Stomach Neoplasms,6141
C0038356,Stomach Neoplasms,6194
C0038356,Stomach Neoplasms,6209
C0038356,Stomach Neoplasms,6223
C0038356,Stomach Neoplasms,6227
C0038356,Stomach Neoplasms,6231
C0038356,Stomach Neoplasms,6257
C0038356,Stomach Neoplasms,627
C0038356,Stomach Neoplasms,637
C0038356,Stomach Neoplasms,645
C0038356,Stomach Neoplasms,64963
C0038356,Stomach Neoplasms,650
C0038356,Stomach Neoplasms,6506
C0038356,Stomach Neoplasms,655
C0038356,Stomach Neoplasms,6615
C0038356,Stomach Neoplasms,6628
C0038356,Stomach Neoplasms,664
C0038356,Stomach Neoplasms,6648
C0038356,Stomach Neoplasms,6700
C0038356,Stomach Neoplasms,6721
C0038356,Stomach Neoplasms,6774
C0038356,Stomach Neoplasms,6926
C0038356,Stomach Neoplasms,70
C0038356,Stomach Neoplasms,7022
C0038356,Stomach Neoplasms,7039
C0038356,Stomach Neoplasms,7056
C0038356,Stomach Neoplasms,7078
C0038356,Stomach Neoplasms,7124
C0038356,Stomach Neoplasms,7157
C0038356,Stomach Neoplasms,7170
C0038356,Stomach Neoplasms,7291
C0038356,Stomach Neoplasms,7298
C0038356,Stomach Neoplasms,7372
C0038356,Stomach Neoplasms,7515
C0038356,Stomach Neoplasms,7517
C0038356,Stomach Neoplasms,759
C0038356,Stomach Neoplasms,760
C0038356,Stomach Neoplasms,7730
C0038356,Stomach Neoplasms,79187
C0038356,Stomach Neoplasms,79633
C0038356,Stomach Neoplasms,79852
C0038356,Stomach Neoplasms,8000
C0038356,Stomach Neoplasms,80324
C0038356,Stomach Neoplasms,80328
C0038356,Stomach Neoplasms,8148
C0038356,Stomach Neoplasms,81605
C0038356,Stomach Neoplasms,8189
C0038356,Stomach Neoplasms,8190
C0038356,Stomach Neoplasms,8289
C0038356,Stomach Neoplasms,83998
C0038356,Stomach Neoplasms,841
C0038356,Stomach Neoplasms,843
C0038356,Stomach Neoplasms,84364
C0038356,Stomach Neoplasms,84527
C0038356,Stomach Neoplasms,84634
C0038356,Stomach Neoplasms,84654
C0038356,Stomach Neoplasms,84790
C0038356,Stomach Neoplasms,8516
C0038356,Stomach Neoplasms,8530
C0038356,Stomach Neoplasms,857
C0038356,Stomach Neoplasms,8611
C0038356,Stomach Neoplasms,864
C0038356,Stomach Neoplasms,8644
C0038356,Stomach Neoplasms,8660
C0038356,Stomach Neoplasms,8744
C0038356,Stomach Neoplasms,8802
C0038356,Stomach Neoplasms,8857
C0038356,Stomach Neoplasms,8991
C0038356,Stomach Neoplasms,90338
C0038356,Stomach Neoplasms,9136
C0038356,Stomach Neoplasms,9212
C0038356,Stomach Neoplasms,9235
C0038356,Stomach Neoplasms,9277
C0038356,Stomach Neoplasms,960
C0038356,Stomach Neoplasms,9725
C0038356,Stomach Neoplasms,9788
C0038356,Stomach Neoplasms,9805
C0038356,Stomach Neoplasms,999
C0029463,Osteosarcoma,10210
C0029463,Osteosarcoma,11174
C0029463,Osteosarcoma,11200
C0029463,Osteosarcoma,1576
C0029463,Osteosarcoma,170691
C0029463,Osteosarcoma,1719
C0029463,Osteosarcoma,1956
C0029463,Osteosarcoma,1965
C0029463,Osteosarcoma,2101
C0029463,Osteosarcoma,2146
C0029463,Osteosarcoma,23476
C0029463,Osteosarcoma,2348
C0029463,Osteosarcoma,2914
C0029463,Osteosarcoma,2950
C0029463,Osteosarcoma,3725
C0029463,Osteosarcoma,3756
C0029463,Osteosarcoma,4015
C0029463,Osteosarcoma,406900
C0029463,Osteosarcoma,406920
C0029463,Osteosarcoma,407050
C0029463,Osteosarcoma,4233
C0029463,Osteosarcoma,442894
C0029463,Osteosarcoma,4486
C0029463,Osteosarcoma,4609
C0029463,Osteosarcoma,54880
C0029463,Osteosarcoma,5925
C0029463,Osteosarcoma,5981
C0029463,Osteosarcoma,5996
C0029463,Osteosarcoma,648
C0029463,Osteosarcoma,7001
C0029463,Osteosarcoma,7157
C0029463,Osteosarcoma,7262
C0029463,Osteosarcoma,7422
C0029463,Osteosarcoma,8148
C0029463,Osteosarcoma,85417
C0029463,Osteosarcoma,860
C0029463,Osteosarcoma,8792
C0029463,Osteosarcoma,8856
C0029463,Osteosarcoma,9183
C0042900,Vitiligo,10019
C0042900,Vitiligo,10255
C0042900,Vitiligo,10766
C0042900,Vitiligo,114904
C0042900,Vitiligo,116449
C0042900,Vitiligo,1235
C0042900,Vitiligo,148022
C0042900,Vitiligo,2175
C0042900,Vitiligo,23322
C0042900,Vitiligo,26191
C0042900,Vitiligo,27086
C0042900,Vitiligo,3002
C0042900,Vitiligo,3559
C0042900,Vitiligo,4026
C0042900,Vitiligo,4157
C0042900,Vitiligo,473
C0042900,Vitiligo,53347
C0042900,Vitiligo,56244
C0042900,Vitiligo,57178
C0042900,Vitiligo,60468
C0042900,Vitiligo,6311
C0042900,Vitiligo,64094
C0042900,Vitiligo,64135
C0042900,Vitiligo,64375
C0042900,Vitiligo,6503
C0042900,Vitiligo,6506
C0042900,Vitiligo,7038
C0042900,Vitiligo,7299
C0042900,Vitiligo,80736
C0042900,Vitiligo,840
C0042900,Vitiligo,8635
C0042900,Vitiligo,8924
C0042900,Vitiligo,941
C0042900,Vitiligo,960
C0021390,Inflammatory Bowel Diseases,100270916
C0021390,Inflammatory Bowel Diseases,102465435
C0021390,Inflammatory Bowel Diseases,10297
C0021390,Inflammatory Bowel Diseases,10636
C0021390,Inflammatory Bowel Diseases,10666
C0021390,Inflammatory Bowel Diseases,109
C0021390,Inflammatory Bowel Diseases,11007
C0021390,Inflammatory Bowel Diseases,11140
C0021390,Inflammatory Bowel Diseases,11186
C0021390,Inflammatory Bowel Diseases,11273
C0021390,Inflammatory Bowel Diseases,11315
C0021390,Inflammatory Bowel Diseases,126789
C0021390,Inflammatory Bowel Diseases,128611
C0021390,Inflammatory Bowel Diseases,1326
C0021390,Inflammatory Bowel Diseases,149233
C0021390,Inflammatory Bowel Diseases,150280
C0021390,Inflammatory Bowel Diseases,150962
C0021390,Inflammatory Bowel Diseases,1611
C0021390,Inflammatory Bowel Diseases,163486
C0021390,Inflammatory Bowel Diseases,1670
C0021390,Inflammatory Bowel Diseases,1673
C0021390,Inflammatory Bowel Diseases,1789
C0021390,Inflammatory Bowel Diseases,1880
C0021390,Inflammatory Bowel Diseases,2212
C0021390,Inflammatory Bowel Diseases,2355
C0021390,Inflammatory Bowel Diseases,246778
C0021390,Inflammatory Bowel Diseases,253430
C0021390,Inflammatory Bowel Diseases,25953
C0021390,Inflammatory Bowel Diseases,26191
C0021390,Inflammatory Bowel Diseases,283463
C0021390,Inflammatory Bowel Diseases,2859
C0021390,Inflammatory Bowel Diseases,324
C0021390,Inflammatory Bowel Diseases,337867
C0021390,Inflammatory Bowel Diseases,345611
C0021390,Inflammatory Bowel Diseases,3559
C0021390,Inflammatory Bowel Diseases,3569
C0021390,Inflammatory Bowel Diseases,3586
C0021390,Inflammatory Bowel Diseases,4046
C0021390,Inflammatory Bowel Diseases,4088
C0021390,Inflammatory Bowel Diseases,414236
C0021390,Inflammatory Bowel Diseases,441108
C0021390,Inflammatory Bowel Diseases,4485
C0021390,Inflammatory Bowel Diseases,51174
C0021390,Inflammatory Bowel Diseases,51564
C0021390,Inflammatory Bowel Diseases,5328
C0021390,Inflammatory Bowel Diseases,54901
C0021390,Inflammatory Bowel Diseases,54973
C0021390,Inflammatory Bowel Diseases,55054
C0021390,Inflammatory Bowel Diseases,55765
C0021390,Inflammatory Bowel Diseases,5579
C0021390,Inflammatory Bowel Diseases,57178
C0021390,Inflammatory Bowel Diseases,5743
C0021390,Inflammatory Bowel Diseases,5771
C0021390,Inflammatory Bowel Diseases,6016
C0021390,Inflammatory Bowel Diseases,60468
C0021390,Inflammatory Bowel Diseases,6097
C0021390,Inflammatory Bowel Diseases,63892
C0021390,Inflammatory Bowel Diseases,64114
C0021390,Inflammatory Bowel Diseases,64127
C0021390,Inflammatory Bowel Diseases,64167
C0021390,Inflammatory Bowel Diseases,64170
C0021390,Inflammatory Bowel Diseases,6422
C0021390,Inflammatory Bowel Diseases,6423
C0021390,Inflammatory Bowel Diseases,643
C0021390,Inflammatory Bowel Diseases,643749
C0021390,Inflammatory Bowel Diseases,646982
C0021390,Inflammatory Bowel Diseases,64784
C0021390,Inflammatory Bowel Diseases,6556
C0021390,Inflammatory Bowel Diseases,6583
C0021390,Inflammatory Bowel Diseases,6774
C0021390,Inflammatory Bowel Diseases,6775
C0021390,Inflammatory Bowel Diseases,7124
C0021390,Inflammatory Bowel Diseases,7332
C0021390,Inflammatory Bowel Diseases,80762
C0021390,Inflammatory Bowel Diseases,80824
C0021390,Inflammatory Bowel Diseases,81619
C0021390,Inflammatory Bowel Diseases,8209
C0021390,Inflammatory Bowel Diseases,8224
C0021390,Inflammatory Bowel Diseases,84162
C0021390,Inflammatory Bowel Diseases,8453
C0021390,Inflammatory Bowel Diseases,84619
C0021390,Inflammatory Bowel Diseases,8477
C0021390,Inflammatory Bowel Diseases,8807
C0021390,Inflammatory Bowel Diseases,8876
C0021390,Inflammatory Bowel Diseases,9158
C0021390,Inflammatory Bowel Diseases,91975
C0021390,Inflammatory Bowel Diseases,923
C0021390,Inflammatory Bowel Diseases,9231
C0021390,Inflammatory Bowel Diseases,9404
C0021390,Inflammatory Bowel Diseases,9777
C0021390,Inflammatory Bowel Diseases,9966
C0019569,Hirschsprung Disease,10512
C0019569,Hirschsprung Disease,1889
C0019569,Hirschsprung Disease,1908
C0019569,Hirschsprung Disease,1910
C0019569,Hirschsprung Disease,223117
C0019569,Hirschsprung Disease,2668
C0019569,Hirschsprung Disease,3084
C0019569,Hirschsprung Disease,3897
C0019569,Hirschsprung Disease,4902
C0019569,Hirschsprung Disease,5979
C0019569,Hirschsprung Disease,8929
C0162871,"Aortic Aneurysm, Abdominal",100048912
C0162871,"Aortic Aneurysm, Abdominal",153090
C0162871,"Aortic Aneurysm, Abdominal",183
C0162871,"Aortic Aneurysm, Abdominal",185
C0162871,"Aortic Aneurysm, Abdominal",3949
C0162871,"Aortic Aneurysm, Abdominal",4035
C0162871,"Aortic Aneurysm, Abdominal",4318
C0162871,"Aortic Aneurysm, Abdominal",4323
C0162871,"Aortic Aneurysm, Abdominal",5743
C0162871,"Aortic Aneurysm, Abdominal",653361
C0162871,"Aortic Aneurysm, Abdominal",6648
C0002622,Amnesia,10280
C0002622,Amnesia,11255
C0002622,Amnesia,1437
C0002622,Amnesia,2770
C0002622,Amnesia,2773
C0002622,Amnesia,2922
C0002622,Amnesia,351
C0002622,Amnesia,3552
C0002622,Amnesia,3558
C0002622,Amnesia,3569
C0002622,Amnesia,4803
C0002622,Amnesia,5173
C0002622,Amnesia,5443
C0002622,Amnesia,551
C0002622,Amnesia,5550
C0002622,Amnesia,6863
C0002622,Amnesia,7200
C0038220,Status Epilepticus,1000
C0038220,Status Epilepticus,10803
C0038220,Status Epilepticus,1232
C0038220,Status Epilepticus,1236
C0038220,Status Epilepticus,1237
C0038220,Status Epilepticus,1244
C0038220,Status Epilepticus,1268
C0038220,Status Epilepticus,1392
C0038220,Status Epilepticus,1756
C0038220,Status Epilepticus,1965
C0038220,Status Epilepticus,2056
C0038220,Status Epilepticus,2185
C0038220,Status Epilepticus,2353
C0038220,Status Epilepticus,2596
C0038220,Status Epilepticus,2668
C0038220,Status Epilepticus,2826
C0038220,Status Epilepticus,288
C0038220,Status Epilepticus,2891
C0038220,Status Epilepticus,2911
C0038220,Status Epilepticus,2915
C0038220,Status Epilepticus,3162
C0038220,Status Epilepticus,3315
C0038220,Status Epilepticus,3557
C0038220,Status Epilepticus,361
C0038220,Status Epilepticus,3725
C0038220,Status Epilepticus,3726
C0038220,Status Epilepticus,3727
C0038220,Status Epilepticus,3778
C0038220,Status Epilepticus,3920
C0038220,Status Epilepticus,4208
C0038220,Status Epilepticus,4803
C0038220,Status Epilepticus,4842
C0038220,Status Epilepticus,4843
C0038220,Status Epilepticus,488
C0038220,Status Epilepticus,4908
C0038220,Status Epilepticus,4915
C0038220,Status Epilepticus,4916
